date,基准20日,多窗口融合,双动量,波动率加权,Frog-in-the-Pan
2025-02-17,842834.9569,749305.4738500002,764034.0793499995,904087.9169499995,851954.5289499995
2025-02-18,836627.6568999998,739841.0738500002,758405.8793499996,906146.6169499995,841193.4289499995
2025-02-19,850443.8568999999,755743.0738500002,770932.6793499996,904904.8169499995,859275.4289499996
2025-02-20,850196.5568999999,756534.0738500002,770708.8793499996,901895.3169499995,860175.4289499995
2025-02-21,865696.5568999999,778775.8738500002,784762.3793499996,899668.6169499996,885464.1289499996
2025-02-24,861689.9568999999,777627.0738500003,781130.4793499996,894797.1169499995,884158.1289499996
2025-02-25,857870.7886,776291.7626500002,777668.5290499998,889854.6357499996,882640.5409499996
2025-02-26,867181.3886,784716.7626500002,786109.9290499997,893106.4357499996,892219.5409499995
2025-02-27,861243.4885999998,779343.9626500001,780727.1290499996,886261.4357499996,886111.7409499995
2025-02-28,824666.7886,746248.0626500002,747565.9290499997,856262.2357499995,848483.0409499994
2025-03-03,818866.1886,740999.2626500003,742306.8290499997,853024.2357499995,842515.2409499994
2025-03-04,830031.5885999999,751102.2626500003,752429.7290499996,862503.2357499995,854002.0409499995
2025-03-05,835839.5885999999,756357.3626500001,757695.2290499997,869525.4357499996,859976.7409499995
2025-03-06,856082.6886,774674.7626500002,776047.7290499997,883022.4357499995,880802.1409499994
2025-03-07,849422.1885999999,768647.6626500003,770009.5290499998,878377.8357499995,873950.2409499995
2025-03-10,849220.3886,768464.6626500003,769826.9290499997,879477.8357499996,873742.8409499994
2025-03-11,846174.0886,765708.2626500002,767065.0290499997,875974.2357499995,870608.8409499994
2025-03-12,843143.3886,762965.9626500001,764317.0290499997,874965.6357499994,867490.5409499995
2025-03-13,826146.4885999998,747586.6626500002,748907.1290499996,863291.2357499995,850004.6409499994
2025-03-14,837110.3886,757507.3626500001,758847.3290499997,874171.2357499995,861284.1409499996
2025-03-17,836293.9885999999,756768.3626500003,758107.2290499996,874547.4357499996,860444.1409499994
2025-03-18,841847.9886,761793.7626500002,763142.5290499997,880823.6357499996,866157.7409499994
2025-03-19,834810.1886,755425.2626500002,756762.2290499997,878610.4357499995,858917.6409499994
2025-03-20,828427.4886,749649.7626500002,750975.6290499996,874404.2357499995,852351.3409499994
2025-03-21,811907.3886,734701.6626500002,735998.3290499997,860584.2357499995,835356.2409499994
2025-03-24,812699.1886,735418.4626500002,736716.0290499997,860504.4357499995,836170.8409499995
2025-03-25,801745.3886,725506.8626500003,726785.2290499996,852232.8357499996,824902.0409499995
2025-03-26,803030.3886,726669.2626500002,727950.4290499997,854606.6357499996,826224.0409499995
2025-03-27,804725.7886,728203.7626500002,729487.5290499998,854906.6357499996,827968.5409499996
2025-03-28,799440.2885999999,723421.1626500002,724695.4290499997,855487.6357499996,822530.7409499995
2025-03-31,795590.1886,719937.5626500002,721204.5290499997,855153.4357499996,818569.5409499995
2025-04-01,793585.2886,718123.6626500002,719386.9290499997,854126.2357499995,816507.2409499995
2025-04-02,795816.2885999999,720142.0626500002,721409.6290499996,855935.4357499995,818802.2409499994
2025-04-03,787515.0886,712631.0626500002,713883.7290499997,850513.0357499996,810262.6409499994
2025-04-07,734959.0885999999,665075.2626500002,666235.4290499997,806887.0357499996,756194.2409499994
2025-04-08,725146.4886,656197.8626500001,657339.4290499997,795338.2357499995,746100.8409499995
2025-04-09,741857.6886,671319.6626500002,672490.2290499997,807813.2357499995,763293.4409499995
2025-04-10,752371.2886,680832.6626500003,682022.1290499998,821059.0357499996,774109.4409499995
2025-04-11,762328.7885999999,689842.8626500003,691049.7290499997,831431.6357499996,784353.4409499995
2025-04-14,764205.1886,691540.7626500002,692750.8290499997,834569.4357499996,786283.7409499994
2025-04-15,759926.0885999999,687668.6626500002,688871.3290499997,831890.4357499995,781881.4409499994
2025-04-16,758207.9886,686114.4626500001,687313.8290499997,834563.8357499995,780114.4409499995
2025-04-17,759428.4886,687219.0626500002,688420.2290499997,836914.2357499995,781370.0409499995
2025-04-18,758197.8886,686105.3626500003,687304.4290499997,837493.8357499995,780103.7409499994
2025-04-21,767957.9885999999,694936.5626500002,696153.0290499997,850150.8357499996,790144.3409499995
2025-04-22,763384.6886,690798.4626500002,692007.0290499998,854444.8357499995,785439.8409499995
2025-04-23,769810.8732,696606.9514000003,697828.0658499997,846124.0807499995,792045.0231999995
2025-04-24,771599.0732,696960.4514000003,699242.6658499996,846091.9807499995,793878.0231999995
2025-04-25,770726.2731999999,696193.6514000003,698362.8658499996,845527.9807499995,792988.2231999994
2025-04-28,769762.3732,694967.4514000003,697412.6658499996,843950.1807499995,791991.6231999994
2025-04-29,770253.9732,695729.4514000003,698119.2658499996,845300.8807499995,792513.3231999995
2025-04-30,768581.7731999999,695443.3514000003,696975.4658499996,845714.0807499996,790800.0231999995
2025-05-06,770484.0732,699775.6514000003,699593.0658499997,850197.6807499995,792755.7231999994
2025-05-07,772213.3731999999,701968.6514000003,701448.6658499995,851599.6807499995,794533.5231999995
2025-05-08,770747.1732,700339.8514000004,700449.6658499996,849304.2807499996,793043.1231999994
2025-05-09,771005.3731999999,697851.7514000004,700117.2658499996,846142.1807499996,793304.7231999994
2025-05-12,768972.8731999999,697105.1514000003,698573.0658499995,844196.0807499995,791203.8231999994
2025-05-13,769104.4732,696398.6514000003,698099.8658499997,842943.7807499996,791330.4231999995
2025-05-14,769291.1732,698137.2514000003,699218.6658499996,842488.3807499995,791511.6231999994
2025-05-15,765330.2731999999,692821.4514000003,695367.4658499996,836651.1807499996,787422.6231999994
2025-05-16,766373.5732,692831.1514000002,695939.2658499996,837864.8807499995,788492.4231999994
2025-05-19,767624.2731999999,693217.1514000003,696280.6658499996,838859.1807499996,789785.7231999994
2025-05-20,767617.9731999999,693803.1514000003,696590.0658499997,839048.8807499994,789782.4231999994
2025-05-21,772572.9731999999,697419.8514000003,700530.6658499996,842772.2807499995,794885.7231999994
2025-05-22,772793.4732,697082.3514000003,700819.2658499996,842208.0807499995,795112.8231999994
2025-05-23,771767.4731999999,695316.2514000003,700077.0658499997,841234.7807499995,794065.8231999994
2025-05-26,770620.3732,694947.2514000003,699181.2658499997,841346.4807499995,792884.7231999995
2025-05-27,769113.0732,692759.0514000003,697675.6658499996,839356.6807499995,791328.3231999994
2025-05-28,769475.3732,692243.2514000003,697687.8658499996,838890.5807499995,791701.8231999995
2025-05-29,768462.4732,693209.2514000004,696746.8658499997,839559.7807499995,790645.2231999994
2025-05-30,770281.5732,692969.5514000003,697663.4658499997,839647.5807499995,792528.9231999995
2025-06-03,772556.6731999998,694946.8514000003,699228.8658499996,842099.1807499995,794872.2231999994
2025-06-04,772899.4731999999,695809.2514000003,699537.0658499997,842868.7807499995,795231.6231999994
2025-06-05,772343.7731999999,697046.6514000003,699681.6658499998,844483.8807499994,794665.5231999994
2025-06-06,772403.1732,696684.4514000004,699828.4658499996,844044.7807499996,794735.4231999994
2025-06-09,771290.0732,696119.5514000002,698668.8658499997,843399.1807499995,793591.5231999995
2025-06-10,771594.3732,693411.9514000004,698164.8658499997,840842.3807499995,793905.9231999995
2025-06-11,772341.6731999998,694489.7514000003,699343.6658499996,841121.0807499994,794674.8231999994
2025-06-12,773358.3731999999,695002.4514000003,700256.4658499996,841822.3807499995,795720.6231999994
2025-06-13,774234.8731999999,695227.8514000003,701035.6658499996,842843.8807499994,796627.5231999994
2025-06-16,774104.1731999998,695051.4514000003,700985.8658499996,842297.5807499994,796494.6231999993
2025-06-17,773310.1732,693171.9514000003,700161.8658499996,840150.2807499995,795687.6231999993
2025-06-18,773556.1731999998,693729.9514000004,700107.2658499996,840996.4807499994,795942.0231999994
2025-06-19,772353.5732,691828.1514000003,698832.2658499996,839561.4807499995,794704.2231999994
2025-06-20,772572.8731999999,691451.2514000004,699098.2658499996,838304.6807499995,794930.7231999994
2025-06-23,773552.0732,693037.2514000003,700038.0658499997,839539.9807499995,795936.6231999994
2025-06-24,771913.697,694486.1709000003,699660.5452999996,839717.9650499995,794244.1442999993
2025-06-25,787274.0970000001,695180.3709000002,713575.9452999997,850978.3650499996,810046.8442999993
2025-06-26,783127.597,696651.3709000002,709819.6452999997,847984.9650499995,805780.9442999993
2025-06-27,785726.8969999999,698260.5709000002,712174.7452999997,846454.8650499996,808454.8442999993
2025-06-30,789339.6969999999,700053.3709000002,715448.1452999997,845895.6650499996,812172.0442999993
2025-07-01,786892.4969999999,700349.4709000002,713231.0452999996,846377.0650499996,809654.5442999993
2025-07-02,784033.697,700384.3709000002,710641.0452999998,846961.0650499995,806713.1442999993
2025-07-03,788786.5969999998,702175.3709000002,714947.1452999996,848141.6650499996,811603.3442999993
2025-07-04,789125.2969999999,703277.0709000002,715254.0452999996,849710.9650499995,811951.4442999993
2025-07-07,787156.1969999999,701927.5709000002,713469.9452999997,850684.8650499994,809925.2442999993
2025-07-08,793772.497,703083.5709000002,719464.1452999996,852601.8650499996,816732.6442999993
2025-07-09,792433.8969999999,699888.5709000002,718251.4452999996,852744.8650499996,815355.8442999993
2025-07-10,796224.997,702933.3709000002,721685.9452999997,856720.4650499996,819255.7442999993
2025-07-11,801333.8969999999,702048.1709000003,726314.0452999996,859869.8650499997,824511.6442999993
2025-07-14,797704.697,701373.3709000002,723026.1452999997,859257.0650499996,820778.2442999993
2025-07-15,802550.397,706282.2709000002,727416.7452999996,855912.2650499996,825763.6442999993
2025-07-16,800216.3969999999,703500.4709000002,725302.1452999996,854463.1650499995,823362.6442999992
2025-07-17,806181.997,705906.7709000002,730707.0452999996,854926.7650499996,829500.3442999993
2025-07-18,808590.1969999999,708285.3709000002,732888.8452999997,856673.5650499996,831977.6442999993
2025-07-21,812992.297,709077.7709000001,736876.8452999997,860686.4650499996,836506.6442999993
2025-07-22,814666.797,709911.2709000002,738393.9452999997,864309.8650499997,838229.5442999994
2025-07-23,815804.5970000001,710939.8709000002,739424.5452999996,865792.8650499996,839399.9442999993
2025-07-24,824520.297,708704.1709000003,747320.3452999997,871836.9650499996,848366.6442999993
2025-07-25,823408.6969999999,708944.0709000002,746313.3452999997,870114.8650499996,847222.9442999993
2025-07-28,829151.597,711999.0709000002,751516.3452999997,870107.3650499994,853131.0442999994
2025-07-29,833487.7969999999,711362.1709000003,755444.9452999998,870180.7650499996,857592.7442999993
2025-07-30,826737.3969999999,710836.5709000002,749329.3452999997,867921.8650499996,850647.7442999993
2025-07-31,821551.797,715283.6709000003,744631.8452999997,860112.4650499996,845311.9442999994
2025-08-01,817075.7969999999,708876.0709000002,740576.5452999996,858711.2650499996,840707.9442999993
2025-08-04,815614.397,706233.0709000002,739252.3452999997,859914.0650499995,839205.1442999992
2025-08-05,821521.297,712546.2709000002,744603.9452999997,864099.2650499996,845281.3442999993
2025-08-06,822674.1969999999,711006.4709000002,745648.3452999996,865816.2650499996,846467.8442999993
2025-08-07,822603.597,714063.0709000002,745584.4452999997,866535.0650499995,846394.6442999993
2025-08-08,820897.597,715803.2709000001,744039.0452999996,864801.5650499995,844639.4442999993
2025-08-11,829693.397,717908.1709000003,752007.9452999996,866230.0650499996,853688.5442999994
2025-08-12,832481.797,716237.7709000002,754534.1452999997,868384.8650499997,856557.7442999993
2025-08-13,845492.3969999999,720220.3709000002,766321.6452999997,870902.6650499995,869943.7442999993
2025-08-14,842563.8969999999,719619.9709000002,763668.3452999997,869323.7650499996,866930.5442999993
2025-08-15,858045.6969999999,720150.8709000002,777693.7452999997,879214.8650499997,882858.0442999993
2025-08-18,865449.1969999999,717762.9709000002,784401.0452999996,881283.4650499995,890476.0442999994
2025-08-19,859822.8984999999,715855.1059500002,779304.0271999997,875962.2163499997,884688.1359499993
2025-08-20,871018.5984999998,725218.6059500002,789450.9271999996,893906.2163499997,896207.3359499993
2025-08-21,864280.3984999999,721078.4059500003,783343.7271999996,891005.1163499998,889274.5359499992
2025-08-22,901655.7984999999,754144.4059500002,817217.1271999995,949218.6163499996,927730.9359499993
2025-08-25,927572.7984999999,774496.7059500002,840705.5271999995,978983.2163499997,954397.8359499993
2025-08-26,917907.2985,765060.2059500003,831945.6271999995,966335.8163499997,944452.8359499993
2025-08-27,919718.8985,762226.6059500002,833587.4271999996,970685.8163499997,946316.6359499993
2025-08-28,957490.2985,795035.0059500001,867819.0271999995,1028157.3163499995,985181.2359499994
2025-08-29,959440.0985000001,797008.5059500003,869585.4271999995,1025122.3163499995,987188.5359499992
2025-09-01,974678.9985,807447.7059500002,883395.7271999995,1045473.7163499997,1002869.0359499992
2025-09-02,953208.3984999999,785462.0059500001,863937.9271999996,1013620.2163499997,980776.3359499993
2025-09-03,947186.1984999999,778320.4059500003,858478.7271999994,1007912.0163499997,974581.3359499993
2025-09-04,897446.1984999999,745347.9059500002,813399.1271999995,948150.1163499996,923402.8359499993
2025-09-05,941431.3984999999,776613.2059500002,853261.9271999996,994988.5163499997,968661.9359499991
2025-09-08,944389.2985,767072.0059500003,855944.8271999995,985739.6163499996,971703.2359499992
2025-09-09,926127.5984999998,756551.9059500002,839394.1271999995,968059.2163499997,952913.2359499992
2025-09-10,937825.8984999999,765706.1059500002,849996.0271999994,983041.8163499996,964950.1359499993
2025-09-11,983572.9985,803983.1059500002,891456.1271999995,1038653.5163499997,1012021.2359499992
2025-09-12,979750.5985,799467.5059500001,887991.9271999995,1040132.7163499997,1008088.0359499992
2025-09-15,981764.8984999999,800202.5059500001,889817.0271999995,1042618.8163499996,1010161.3359499993
2025-09-16,999287.7984999999,805944.7059500002,905699.3271999996,1053494.0163499997,1028189.8359499993
2025-09-17,1010864.8985,812709.1059500002,916191.6271999996,1063822.8163499995,1040102.1359499993
2025-09-18,1006969.9985,802688.9059500003,912662.3271999995,1061962.8163499995,1036093.6359499993
2025-09-19,994902.3984999999,797635.6059500002,901724.3271999995,1053619.1163499996,1023678.1359499993
2025-09-22,1009573.7984999999,807987.2059500001,915021.5271999995,1074947.0163499997,1038773.3359499993
2025-09-23,1005336.8984999999,804498.3059500002,911180.8271999995,1074487.1163499996,1034414.7359499992
2025-09-24,1028143.9985,817510.4059500003,931851.5271999994,1100964.0163499997,1057881.1359499993
2025-09-25,1044284.9985,830022.5059500003,946479.7271999996,1120579.8163499997,1074489.4359499994
2025-09-26,1013890.9985,812163.9059500002,918933.1271999995,1094068.5163499997,1043216.6359499991
2025-09-29,1030013.4985,833835.3059500002,933544.4271999996,1111922.4163499996,1059806.3359499993
2025-09-30,1034638.7985,832132.1059500002,937736.7271999996,1119976.0163499997,1064565.0359499992
2025-10-09,1046405.6984999999,838240.7059500002,948401.6271999995,1138061.6163499998,1076671.7359499992
2025-10-10,1003612.5985,811708.3059500002,909618.3271999995,1083420.7163499997,1032640.4359499993
2025-10-13,991251.4985,803908.2059500002,898415.0271999994,1081643.0163499997,1019922.0359499992
2025-10-14,949151.3985,777747.0059500003,860259.3271999996,1035384.3163499997,976604.3359499993
2025-10-15,968886.3984999999,791631.3059500002,878145.3271999995,1053477.2163499994,996910.2359499992
2025-10-16,964044.1984999999,791164.6059500002,873755.9271999995,1050859.0163499997,991928.9359499991
2025-10-17,934350.3984999999,770173.3059500002,846844.1271999995,1017888.2163499997,961376.2359499992
2025-10-20,949642.6984999999,780249.5059500001,860703.4271999996,1030743.7163499997,977111.1359499993
2025-10-21,978734.6984999999,802250.8059500002,887069.2271999996,1064850.4163499996,1007045.0359499992
2025-10-22,976863.78635,798114.5206000003,885374.2601499996,1062109.8468999998,1005119.6015999992
2025-10-23,973482.5863499999,792959.6206000003,882314.0601499996,1058439.7468999997,1006416.9015999992
2025-10-24,979081.28635,813359.1206000003,887387.1601499997,1064528.3468999995,1007112.9015999992
2025-10-27,991917.8863499998,822322.5206000002,899016.5601499996,1078484.3468999998,1012863.7015999991
2025-10-28,982256.78635,811434.2206000002,890272.8601499996,1067998.2468999997,999027.0015999991
2025-10-29,996326.8863499998,818508.5206000003,903016.3601499996,1083288.5468999997,1008612.6015999991
2025-10-30,990532.78635,808130.2206000001,897767.0601499997,1076989.1468999996,1006256.3015999992
2025-10-31,992101.2863499998,794980.1206000003,899185.5601499997,1078689.5468999997,1006264.901599999
2025-11-03,990870.28635,792509.5206000003,898070.3601499996,1077351.2468999997,1016529.8015999992
2025-11-04,979385.8863499998,785697.4206000002,887668.3601499996,1064870.0468999995,1009755.0015999991
2025-11-05,971878.8863499998,783458.3206000002,880868.7601499996,1056711.1468999996,1007059.2015999992
2025-11-06,984393.78635,799874.4206000002,892204.6601499997,1070313.2468999997,1017020.7015999991
2025-11-07,978504.8863499998,792559.2206000002,886868.9601499996,1063909.6468999996,1015724.5015999991
2025-11-10,992665.3863499998,792419.4206000003,899693.2601499996,1079295.9468999996,1029158.7015999992
2025-11-11,998891.18635,787214.5206000002,905329.8601499996,1086057.3468999995,1030152.2015999992
2025-11-12,1001162.8863499999,785887.2206000001,907388.5601499996,1088528.4468999996,1031791.0015999993
2025-11-13,1004908.3863499999,793957.9206000003,910777.6601499997,1092592.4468999996,1035277.9015999993
2025-11-14,986293.18635,778999.2206000003,893916.2601499996,1072360.3468999998,1022022.8015999992
2025-11-17,977594.3863499999,773641.3206000002,886041.8601499996,1062915.3468999995,1017561.5015999991
2025-11-18,954740.4863499999,772846.7206000002,865341.3601499996,1038076.8468999995,999291.9015999992
2025-11-19,958089.4863499999,775342.8206000002,868370.5601499997,1041708.3468999997,1010637.1015999991
2025-11-20,977747.9863499999,770520.4206000002,886180.4601499997,1063081.2468999997,1014712.3015999992
2025-11-21,957372.0863499999,751994.6206000003,867723.9601499996,1040934.9468999996,997840.401599999
2025-11-24,961757.8863499998,755294.4206000003,871696.3601499996,1045701.2468999997,996319.2015999992
2025-11-25,978579.1863499999,765306.8206000002,886930.6601499997,1063979.3468999998,1007174.5015999993
2025-11-26,987485.9863499999,775548.2206000001,894999.2601499996,1073661.6468999996,1009543.1015999991
2025-11-27,985923.3863499999,773766.9206000003,893583.6601499997,1071962.9468999996,1010326.0015999993
2025-11-28,993539.78635,778425.9206000002,900481.8601499996,1080239.6468999996,1015952.8015999992
2025-12-01,992785.28635,788192.9206000003,899795.7601499996,1079414.4468999996,1020843.7015999991
2025-12-02,992052.6863499999,782144.5206000002,899133.3601499996,1078620.5468999995,1020499.3015999992
2025-12-03,999045.1863499999,777424.6206000003,905468.2601499996,1086222.7468999997,1024799.1015999991
2025-12-04,998033.9863499999,781542.1206000003,904553.0601499996,1085125.1468999996,1024589.5015999991
2025-12-05,1000207.58635,783878.8206000002,906520.2601499996,1087484.3468999998,1027139.6015999992
2025-12-08,996478.88635,794696.0206000003,903143.1601499997,1083432.3468999995,1020882.0015999991
2025-12-09,986498.6863499999,795123.3206000002,894103.7601499996,1072586.3468999995,1011275.9015999993
2025-12-10,992127.0863499999,796866.2206000002,899201.1601499997,1078702.2468999997,1015172.0015999991
2025-12-11,986175.2863499998,787840.1206000003,893809.1601499997,1072231.5468999995,1010647.101599999
2025-12-12,990943.78635,797396.0206000003,898125.8601499996,1077409.2468999997,1014457.1015999992
2025-12-15,988485.6863499999,791503.9206000003,895895.7601499996,1074730.6468999996,1015745.8015999992
2025-12-16,976459.9863499999,778430.5206000002,885004.6601499997,1061663.5468999995,1005237.5015999991
2025-12-17,984944.55235,793668.8757500002,892688.8278499997,1070883.3083499998,1009877.6074999992
2025-12-18,975897.35235,790073.77575,884493.6278499996,1064077.3083499996,1003460.2074999991
2025-12-19,978016.0523499999,796404.1757500002,886412.8278499997,1070336.0083499996,1009361.2074999991
2025-12-22,993631.6523499999,807097.6757500002,900560.4278499995,1085695.0083499998,1023840.6074999991
2025-12-23,997821.0523499999,807905.0757500001,904356.6278499996,1088062.9083499997,1026071.8074999992
2025-12-24,1001686.5523499999,807355.4757500002,907858.2278499997,1089782.0083499996,1027692.8074999993
2025-12-25,1001291.9523499998,804668.1757500002,907500.0278499996,1088127.5083499998,1026133.8074999992
2025-12-26,1003105.1523499999,806024.6757500002,909143.2278499997,1089632.3083499998,1027551.6074999991
2025-12-29,999615.85235,801826.9757500002,905981.8278499995,1085787.5083499996,1023927.6074999991
2025-12-30,1000293.0523499998,798050.3757500001,906593.6278499996,1084292.2083499995,1022520.4074999992
2025-12-31,992595.1523499999,794807.3757500001,899619.8278499995,1078081.6083499996,1016665.2074999992
2026-01-05,1012375.85235,803751.1757500002,917540.4278499996,1095349.2083499997,1032944.4074999992
2026-01-06,1018046.85235,804934.8757500001,922678.4278499996,1099028.8083499996,1036413.0074999993
2026-01-07,1017138.8523499998,802703.6757500002,921855.2278499996,1096570.2083499997,1034095.6074999992
2026-01-08,1015471.6523499999,799855.4757500002,920345.2278499996,1093994.6083499996,1031667.4074999992
2026-01-09,1024366.3523499998,801382.8757500001,928403.8278499997,1101997.0083499998,1039212.0074999993
2026-01-12,1046162.4523499999,803364.4757500002,948151.2278499997,1119656.0083499996,1055861.0074999991
2026-01-13,1034176.3523500001,807145.8757500001,937293.2278499997,1114947.1083499996,1051420.207499999
2026-01-14,1042947.7523499998,808105.4757500002,945240.4278499996,1121531.9083499997,1057627.6074999992
2026-01-15,1043364.9523499998,806163.6757500002,945617.6278499997,1119258.7083499997,1055485.0074999991
2026-01-16,1042337.9523499999,805851.7757500001,944687.2278499997,1119042.9083499997,1055281.6074999992
2026-01-19,1040053.9523499999,805156.4757500002,942619.4278499995,1116528.8083499996,1052909.207499999
2026-01-20,1031952.85235,804382.3757500001,935281.4278499996,1110721.7083499997,1047432.6074999992
2026-01-21,1046446.25235,809676.2757500001,948414.0278499995,1124858.8083499996,1060759.0074999994
2026-01-22,1052074.8523499998,815382.4757500001,953512.6278499996,1131741.9083499997,1067249.4074999993
2026-01-23,1059360.6523499999,818965.8757500001,960114.8278499997,1136489.2083499997,1071722.207499999
2026-01-26,1062575.8523499998,822470.5757500001,963030.4278499996,1141367.2083499997,1076317.8074999992
2026-01-27,1067999.6523499999,826072.1757500002,967944.0278499996,1147099.0083499998,1081722.207499999
2026-01-28,1074872.45235,836357.8757500001,974173.4278499996,1157697.7083499997,1091711.207499999
2026-01-29,1085567.75235,846569.2757500001,983867.6278499997,1168624.3083499996,1102006.0074999994
2026-01-30,1068926.05235,825348.0757500002,968783.6278499996,1145675.8083499996,1080379.4074999993
2026-02-02,1027148.9523499998,792767.87575,930928.2278499996,1100539.8083499996,1037834.8074999992
2026-02-03,1046496.65235,811254.77575,948459.2278499996,1121883.6083499996,1057953.0074999991
2026-02-04,1048384.65235,817273.2757500001,950172.8278499997,1122641.0083499998,1058661.4074999993
2026-02-05,1031305.15235,807235.77575,934697.8278499995,1107140.6083499996,1044050.4074999992
2026-02-06,1021909.0523499998,797949.2757500001,926184.0278499996,1093985.0083499996,1031648.2074999991
2026-02-09,1047999.05235,812526.6757500002,949822.0278499995,1119443.2083499997,1055648.207499999
2026-02-10,1048200.4523499999,811602.5757500002,950004.4278499996,1120073.0083499998,1056242.8074999992
2026-02-11,1042829.4523499999,812587.0757500001,945139.6278499996,1116933.0083499996,1053280.8074999992
2026-02-12,1050427.6523499999,811162.3757500001,952022.4278499996,1120746.6083499999,1056877.4074999993
2026-02-13,1040904.7205999999,806388.4301500001,943394.9573499993,1114014.9388999997,1050526.0795499992
2026-02-24,1071561.8205999997,828795.83015,971162.3573499995,1135023.7388999998,1081436.979549999
2026-02-25,1069127.3205999997,830433.0301500001,968956.6573499994,1131867.3388999999,1078981.079549999
2026-02-26,1065933.7206,828691.6301500001,966064.5573499994,1129591.2388999998,1075762.2795499992
2026-02-27,1076009.5206,836726.2301500001,975194.2573499994,1139946.4389,1085930.0795499992
2026-03-02,1122125.7206,866833.4301500001,1016965.3573499995,1174300.7388999998,1132431.6795499993
2026-03-03,1144928.7206,869259.7301500002,1037631.7573499994,1203669.8388999999,1155452.3795499993
2026-03-04,1118432.8205999997,851934.3301500002,1013631.3573499995,1184398.5388999996,1128732.2795499992
2026-03-05,1111828.6205999998,849377.2301500002,1007647.8573499994,1177699.6388999997,1122069.379549999
2026-03-06,1102158.9205999998,843795.7301500002,998889.3573499995,1170306.4388999997,1112319.3795499993
2026-03-09,1115625.8206,850503.9301500001,1011091.4573499995,1184488.9388999997,1125907.8795499993
2026-03-10,1099438.0206,844568.03015,996421.3573499995,1164403.3388999999,1109567.7795499992
2026-03-11,1108115.2206,847602.0301500002,1004284.2573499994,1173099.5388999998,1118325.5795499992
2026-03-12,1122524.4205999998,852317.1301500001,1017342.8573499995,1189667.9388999997,1132872.0795499992
2026-03-13,1110821.0206,841257.4301500001,1006742.5573499994,1181511.8388999999,1121071.7795499992
2026-03-16,1099027.4205999998,832865.9301500001,996060.0573499994,1173030.0388999996,1109179.0795499992
2026-03-17,1089064.1205999998,821940.9301500001,987032.9573499995,1163223.4388999997,1099126.5795499992
2026-03-18,1084727.8205999997,821831.6301500001,983104.5573499994,1159878.4388999997,1094752.379549999
2026-03-19,1081723.2206,812755.5301500001,980395.6573499995,1171992.4388999997,1091750.8795499993
2026-03-20,1070365.2206,800833.0301500001,970111.1573499994,1167003.7388999998,1080305.5795499992
2026-03-23,1036029.9205999998,770419.0301500001,939026.4573499995,1160285.0388999996,1045717.2795499992
2026-03-24,1046391.5205999999,779765.33015,948405.9573499995,1159989.4388999997,1056153.1795499993
2026-03-25,1048605.9205999998,787477.53015,950402.4573499995,1151664.9388999997,1058365.179549999
2026-03-26,1047455.4205999998,782042.2301500001,949365.7573499994,1156588.3388999999,1057217.3795499993
2026-03-27,1049234.8205999997,786461.5301500002,950976.6573499993,1157299.0388999998,1059009.679549999
2026-03-30,1058162.6205999998,791336.6301500001,959062.2573499994,1161942.2388999998,1068010.3795499993
2026-03-31,1046141.5205999997,781833.4301500001,948167.9573499995,1147810.2388999998,1055875.0795499992
2026-04-01,1053379.8205999997,791822.9301500001,954716.6573499995,1145022.1388999997,1063156.4795499993
2026-04-02,1053989.4205999998,787052.7301500001,955277.3573499995,1154762.0388999998,1063790.479549999
2026-04-03,1049372.0206,784719.1301500001,951089.7573499996,1147129.8388999999,1059121.8795499993
2026-04-07,1055670.3205999997,789420.6301500001,956796.2573499994,1153547.5388999998,1065476.479549999
2026-04-08,1056162.5206,801300.9301500001,957234.7573499994,1145194.7388999998,1065956.5795499992
2026-04-09,1049204.8205999997,795291.03015,950935.9573499993,1144259.4388999997,1058947.9795499993
2026-04-10,1052270.0206,799244.7301500001,953711.5573499994,1145524.0388999998,1062037.0795499992
2026-04-13,1052512.6205999998,798848.1301500002,953932.8573499995,1147382.0388999998,1062285.2795499992
2026-04-14,1049851.9205999998,800557.2301500002,951519.9573499993,1141847.4388999997,1059596.0795499992
2026-04-15,1051362.8205999997,799034.1301500002,952888.1573499995,1142097.3388999999,1061119.2795499992
2026-04-16,1053508.3206,804475.7301500001,954831.2573499995,1143549.5388999998,1063282.1795499993
2026-04-17,1047175.5205999997,802641.8301500002,949094.4573499993,1139072.4388999997,1056894.479549999
2026-04-20,1046141.8205999997,803174.4301500001,948158.0573499994,1137710.7388999998,1055852.179549999
2026-04-21,1053061.8820999998,804767.5026500002,954429.9854499992,1145920.8405999998,1062839.409849999
2026-04-22,1069767.0820999998,814907.5026500002,969567.8854499992,1160360.5405999997,1073132.1098499992
2026-04-23,1062478.8820999998,812722.0026500002,962963.9854499993,1157247.1405999996,1070068.8098499991
2026-04-24,1058780.4820999997,807327.0026500002,959610.3854499994,1149563.7405999997,1064790.3098499991
2026-04-27,1069822.8820999998,812188.0026500002,969612.9854499993,1156481.3405999998,1078986.609849999
2026-04-28,1058600.4821,808097.0026500002,959443.7854499994,1150653.5405999997,1071876.7098499993
2026-04-29,1067805.6820999999,814189.5026500002,967786.9854499993,1159331.2405999997,1076087.509849999
2026-04-30,1086361.2821,818593.0026500002,984597.0854499993,1165601.0405999997,1084816.4098499992
2026-05-06,1115530.2821,834936.5026500002,1011026.4854499992,1188870.5405999997,1105771.509849999
